trial_id,deadzone_px,target_size,target_speed,target_distance,success,time_to_lock,hit_ratio
449,4,0.8,60,8,0,10.0,0.0
450,4,1.0,60,8,0,10.0,0.0
451,4,0.2,80,8,0,10.0,0.0
452,4,0.4,80,8,0,10.0,0.0
453,4,0.6,80,8,0,10.0,0.0
454,4,0.8,80,8,0,10.0,0.0
455,4,1.0,80,8,0,10.0,0.0
456,4,0.2,3,10,0,10.0,0.0
457,4,0.4,3,10,0,10.0,0.0
458,4,0.6,3,10,0,10.0,0.0
459,4,0.8,3,10,0,10.0,0.0
460,4,1.0,3,10,0,10.0,0.0
461,4,0.2,5,10,0,10.0,0.0
462,4,0.4,5,10,0,10.0,0.0
463,4,0.6,5,10,0,10.0,0.0
464,4,0.8,5,10,0,10.0,0.0
465,4,1.0,5,10,0,10.0,0.0
466,4,0.2,10,10,0,10.0,0.0
467,4,0.4,10,10,0,10.0,0.0
468,4,0.6,10,10,0,10.0,0.0
469,4,0.8,10,10,0,10.0,0.0
470,4,1.0,10,10,0,10.0,0.0
471,4,0.2,20,10,0,10.0,0.0
472,4,0.4,20,10,0,10.0,0.0
473,4,0.6,20,10,0,10.0,0.0
474,4,0.8,20,10,0,10.0,0.0
475,4,1.0,20,10,0,10.0,0.0
476,4,0.2,40,10,0,10.0,0.0
477,4,0.4,40,10,0,10.0,0.0
478,4,0.6,40,10,0,10.0,0.0
479,4,0.8,40,10,0,10.0,0.0
480,4,1.0,40,10,0,10.0,0.0
481,4,0.2,60,10,0,10.0,0.0
482,4,0.4,60,10,0,10.0,0.0
483,4,0.6,60,10,0,10.0,0.0
484,4,0.8,60,10,0,10.0,0.0
485,4,1.0,60,10,0,10.0,0.0
486,4,0.2,80,10,0,10.0,0.0
487,4,0.4,80,10,0,10.0,0.0
488,4,0.6,80,10,0,10.0,0.0
489,4,0.8,80,10,0,10.0,0.0
490,4,1.0,80,10,0,10.0,0.0
491,4,0.2,3,12,0,10.0,0.0
492,4,0.4,3,12,0,10.0,0.0
493,4,0.6,3,12,0,10.0,0.0
494,4,0.8,3,12,0,10.0,0.0
495,4,1.0,3,12,0,10.0,0.0
496,4,0.2,5,12,0,10.0,0.0
497,4,0.4,5,12,0,10.0,0.0
498,4,0.6,5,12,0,10.0,0.0
499,4,0.8,5,12,0,10.0,0.0
500,4,1.0,5,12,0,10.0,0.0
501,4,0.2,10,12,0,10.0,0.0
502,4,0.4,10,12,0,10.0,0.0
503,4,0.6,10,12,0,10.0,0.0
504,4,0.8,10,12,0,10.0,0.0
505,4,1.0,10,12,0,10.0,0.0
506,4,0.2,20,12,0,10.0,0.0
507,4,0.4,20,12,0,10.0,0.0
508,4,0.6,20,12,0,10.0,0.0
509,4,0.8,20,12,0,10.0,0.0
510,4,1.0,20,12,0,10.0,0.0
511,4,0.2,40,12,0,10.0,0.0
512,4,0.4,40,12,0,10.0,0.0
513,4,0.6,40,12,0,10.0,0.0
514,4,0.8,40,12,0,10.0,0.0
515,4,1.0,40,12,0,10.0,0.0
516,4,0.2,60,12,0,10.0,0.0
517,4,0.4,60,12,0,10.0,0.0
518,4,0.6,60,12,0,10.0,0.0
519,4,0.8,60,12,0,10.0,0.0
520,4,1.0,60,12,0,10.0,0.0
521,4,0.2,80,12,0,10.0,0.0
522,4,0.4,80,12,0,10.0,0.0
523,4,0.6,80,12,0,10.0,0.0
524,4,0.8,80,12,0,10.0,0.0
525,4,1.0,80,12,0,10.0,0.0
526,4,0.2,3,4,0,10.0,0.0
527,4,0.4,3,4,0,10.0,0.0
528,4,0.6,3,4,0,10.0,0.0
529,4,0.8,3,4,0,10.0,0.0
530,4,1.0,3,4,0,10.0,0.0
531,4,0.2,5,4,0,10.0,0.0
532,4,0.4,5,4,0,10.0,0.0
533,4,0.6,5,4,0,10.0,0.0
534,4,0.8,5,4,0,10.0,0.0
535,4,1.0,5,4,0,10.0,0.0
536,4,0.2,10,4,0,10.0,0.0
537,4,0.4,10,4,0,10.0,0.0
538,4,0.6,10,4,0,10.0,0.0
539,4,0.8,10,4,0,10.0,0.0
540,4,1.0,10,4,0,10.0,0.0
541,4,0.2,20,4,0,10.0,0.0
542,4,0.4,20,4,0,10.0,0.0
543,4,0.6,20,4,0,10.0,0.0
544,4,0.8,20,4,0,10.0,0.0
545,4,1.0,20,4,0,10.0,0.0
546,4,0.2,40,4,0,10.0,0.0
547,4,0.4,40,4,0,10.0,0.0
548,4,0.6,40,4,0,10.0,0.0
549,4,0.8,40,4,0,10.0,0.0
550,4,1.0,40,4,0,10.0,0.0
551,4,0.2,60,4,0,10.0,0.0
552,4,0.4,60,4,0,10.0,0.0
553,4,0.6,60,4,0,10.0,0.0
554,4,0.8,60,4,0,10.0,0.0
555,4,1.0,60,4,0,10.0,0.0
556,4,0.2,80,4,0,10.0,0.0
557,4,0.4,80,4,0,10.0,0.0
558,4,0.6,80,4,0,10.0,0.0
559,4,0.8,80,4,0,10.0,0.0
560,4,1.0,80,4,0,10.0,0.0
561,4,0.2,3,6,0,10.0,0.0
562,4,0.4,3,6,0,10.0,0.0
563,4,0.6,3,6,0,10.0,0.0
564,4,0.8,3,6,0,10.0,0.0
565,4,1.0,3,6,0,10.0,0.0
566,4,0.2,5,6,0,10.0,0.0
567,4,0.4,5,6,0,10.0,0.0
568,4,0.6,5,6,0,10.0,0.0
569,4,0.8,5,6,0,10.0,0.0
570,4,1.0,5,6,0,10.0,0.0
571,4,0.2,10,6,0,10.0,0.0
572,4,0.4,10,6,0,10.0,0.0
573,4,0.6,10,6,0,10.0,0.0
574,4,0.8,10,6,0,10.0,0.0
575,4,1.0,10,6,0,10.0,0.0
576,4,0.2,20,6,0,10.0,0.0
577,4,0.4,20,6,0,10.0,0.0
578,4,0.6,20,6,0,10.0,0.0
579,4,0.8,20,6,0,10.0,0.0
580,4,1.0,20,6,0,10.0,0.0
581,4,0.2,40,6,0,10.0,0.0
582,4,0.4,40,6,0,10.0,0.0
583,4,0.6,40,6,0,10.0,0.0
584,4,0.8,40,6,0,10.0,0.0
585,4,1.0,40,6,0,10.0,0.0
586,4,0.2,60,6,0,10.0,0.0
587,4,0.4,60,6,0,10.0,0.0
588,4,0.6,60,6,0,10.0,0.0
