trial_id,deadzone_px,target_size,target_speed,target_distance,success,time_to_lock,hit_ratio
1,2,0.5,5,5,0,10.0,0.0
2,2,0.5,5,5,0,10.0,0.0
3,2,0.5,5,5,0,10.0,0.0
4,2,0.5,5,5,0,10.0,0.0
5,2,0.5,5,5,0,10.0,0.0
6,2,0.5,5,5,0,10.0,0.0
7,2,0.5,5,5,0,10.0,0.0
8,2,0.5,5,5,0,10.0,0.0
9,2,0.5,5,5,0,10.0,0.0
10,2,0.5,5,5,0,10.0,0.0
