trial_id,deadzone_px,target_size,target_speed,target_distance,success,time_to_lock,hit_ratio
1,2,0.5,4,5,0,10.0,0.0
2,4,0.5,4,5,0,10.0,0.0
3,6,0.5,4,5,0,10.0,0.0
4,8,0.5,4,5,0,10.0,0.0
5,10,0.5,4,5,0,10.0,0.0
6,12,0.5,4,5,0,10.0,0.0
7,14,0.5,4,5,0,10.0,0.0
1,2,0.5,4,5,0,10.0,0.0
2,4,0.5,4,5,0,10.0,0.0
3,6,0.5,4,5,0,10.0,0.0
4,8,0.5,4,5,0,10.0,0.0
5,10,0.5,4,5,0,10.0,0.0
